stamp,M0,M1,M2,M3,M4
2018-02-03 14:10:00,5707.49,5894.443,5981.847,5987.311,6068.8613
2018-02-03 14:20:00,6299.866,6299.573,6300.4927,6299.469,6299.6885
2018-02-03 14:30:00,6304.2505,6302.027,6302.7856,6301.656,6298.2583
2018-02-03 14:40:00,185.7524,538.3471,459.24747,517.92523,484.6071
2018-02-03 14:50:00,366.75616,539.0933,229.3085,256.8595,231.78392
2018-02-03 15:00:00,5441.524,4591.097,5022.387,4959.8164,5748.111
2018-02-03 15:10:00,-11.53288,30.718956,9.758199,,45.783234
2018-02-03 15:20:00,6298.7764,6299.5464,6299.7812,6302.312,6299.5146
2018-02-03 15:30:00,1163.8972,2223.0574,1819.2853,2453.715,2409.307
2018-02-03 15:40:00,2940.1323,3053.584,3240.146,3239.5913,3310.7634
2018-02-03 15:50:00,5244.7837,5305.8315,5353.2124,,5444.9404
2018-02-03 16:00:00,1704.3561,1331.1052,2482.9475,2267.7122,
2018-02-03 16:10:00,5718.219,5729.6064,5634.0835,5822.907,5899.8643
2018-02-03 16:20:00,6000.939,5998.1357,6004.4385,6005.2437,5991.0483
2018-02-03 16:30:00,-44.692497,-34.959465,-55.488514,-43.14091,-41.07121
2018-02-03 16:40:00,1651.4348,2140.8943,954.18726,1189.4325,1498.416
2018-02-03 16:50:00,5817.7153,,5752.967,6000.099,4033.0596
2018-02-03 17:00:00,-57.79559,-48.842007,-52.315895,-40.68252,-39.98884
2018-02-03 17:10:00,-52.984756,-47.304806,-54.67808,-52.94741,-52.675762
2018-02-03 17:20:00,6293.715,6299.7744,6300.615,6297.0107,6301.6147
2018-02-03 17:30:00,-68.39525,-70.95274,-71.192375,366.82324,213.12741
2018-02-03 17:40:00,-55.716026,-50.59548,,-52.80126,
2018-02-03 17:50:00,1158.9921,1296.0186,1427.8855,1647.38,
2018-02-03 18:00:00,,,5948.962,5979.2876,5980.8496
2018-02-03 18:10:00,1477.1376,1465.4501,1124.862,1701.0492,1239.9062
2018-02-03 18:20:00,5999.042,6058.615,,,5770.031
2018-02-03 18:30:00,6299.3857,6298.0234,6299.4165,6301.991,6299.7207
2018-02-03 18:40:00,5994.481,6023.637,5975.392,5993.6514,5848.478
2018-02-03 18:50:00,3257.4546,4322.5854,,,5521.2886
2018-02-03 19:00:00,,5637.458,5679.2056,5685.8193,5687.126
2018-02-03 19:10:00,6299.775,6300.756,6295.992,,6296.306
2018-02-03 19:20:00,2884.2114,2014.5256,2434.719,2685.2031,3078.9604
2018-02-03 19:30:00,5560.335,5678.102,5967.8696,4246.818,4514.513
2018-02-03 19:40:00,6111.5396,5998.73,5833.4985,5785.9946,5349.338
2018-02-03 19:50:00,-54.531883,-50.817207,-53.221684,-49.58803,-50.948128
2018-02-03 20:00:00,5550.179,5383.2583,2081.9106,1778.5667,2483.4456
2018-02-03 20:10:00,5461.0186,5423.7075,5512.3896,5436.5786,5511.967
2018-02-03 20:20:00,,,,,
2018-02-03 20:30:00,-56.008137,-38.642406,53.1909,68.65397,2.3407316
2018-02-03 20:40:00,1025.1919,590.7224,704.4468,268.1064,502.22116
2018-02-03 20:50:00,4874.2256,4567.964,4659.808,5271.3535,4876.4966
2018-02-03 21:00:00,5987.0923,5995.2427,5839.991,5491.692,5497.974
2018-02-03 21:10:00,5820.1104,6022.984,5822.505,5713.7393,5779.134
2018-02-03 21:20:00,6299.6196,6299.7256,6299.449,6298.969,6299.622
2018-02-03 21:30:00,2540.0227,,1706.8385,1265.5616,1509.599
2018-02-03 21:40:00,-55.535305,-48.863964,,-46.203625,
2018-02-03 21:50:00,2933.291,2906.5608,2839.208,2777.695,
2018-02-03 22:00:00,126.860275,71.61734,-42.358578,-42.61545,-24.51487
2018-02-03 22:10:00,6298.174,6302.6064,6222.2407,6298.0596,6144.429
2018-02-03 22:20:00,4031.7844,1808.9601,3509.7302,3582.8132,3557.7048
2018-02-03 22:30:00,3472.2014,3545.424,3173.1902,3391.9385,3533.4802
2018-02-03 22:40:00,6302.316,6300.806,6300.1143,6299.1504,6301.312
2018-02-03 22:50:00,5148.1533,4609.6245,,,3780.9941
2018-02-03 23:00:00,6279.356,6288.1577,6286.714,6285.876,
2018-02-03 23:10:00,2262.3003,2542.0122,2787.8784,2843.9739,3109.0474
2018-02-03 23:20:00,46.479237,-54.25034,26.960321,53.244244,-44.593575
2018-02-03 23:30:00,1685.8672,1670.2924,1908.6575,1842.1802,1954.8743
2018-02-03 23:40:00,2443.4492,5320.0073,3322.3567,4226.616,
2018-02-03 23:50:00,850.3716,895.8555,927.8332,1268.1028,1129.5487
2018-02-04 00:00:00,,,1712.0476,2121.7864,2154.209
2018-02-04 00:10:00,6295.451,6092.6577,6023.9707,6040.5635,5963.5283
2018-02-04 00:20:00,1144.9443,1048.7548,974.8355,986.3747,989.8424
2018-02-04 00:30:00,6301.639,6301.296,6301.331,,6300.388
2018-02-04 00:40:00,2725.7375,2662.5933,2695.2273,2684.575,
2018-02-04 00:50:00,-41.47551,-34.728386,-37.262024,-36.90142,-37.444466
2018-02-04 01:00:00,4112.84,4029.8535,3970.8264,3680.652,3429.3223
2018-02-04 01:10:00,2533.6594,2236.2278,2101.9873,2007.8726,1611.8007
2018-02-04 01:20:00,116.06677,9.6124115,19.507044,153.42258,
2018-02-04 01:30:00,6221.8174,,6210.441,6296.9097,6094.8257
2018-02-04 01:40:00,-48.927406,-37.7799,-36.208656,-36.895763,-37.94415
2018-02-04 01:50:00,6019.321,6000.193,6199.8965,6182.75,6178.7026
2018-02-04 02:00:00,2058.4302,,2996.735,3501.727,3847.855
2018-02-04 02:10:00,1842.8802,1749.6401,1963.5771,1959.7339,1999.9526
2018-02-04 02:20:00,1148.8579,1054.7386,1052.4508,994.8207,859.47424
2018-02-04 02:30:00,,,4202.0386,3944.062,4323.8984
2018-02-04 02:40:00,1226.2668,992.21075,1249.893,797.3266,1047.3202
2018-02-04 02:50:00,6271.288,6242.793,6298.682,6301.9805,6300.289
2018-02-04 03:00:00,2755.5066,2579.7478,2559.0793,2389.2292,2230.156
2018-02-04 03:10:00,341.9478,336.3194,354.89136,195.49399,
2018-02-04 03:20:00,,,,,
2018-02-04 03:30:00,2437.5989,2360.8018,2114.673,1769.7799,1579.6494
2018-02-04 03:40:00,4844.937,4437.9185,5579.792,5062.2017,5291.803
2018-02-04 03:50:00,2334.0852,2396.6685,2230.3499,2338.8936,2363.4749
2018-02-04 04:00:00,-41.756588,-34.65871,,-34.68642,-39.937664
2018-02-04 04:10:00,,,6302.149,,6300.7544
2018-02-04 04:20:00,,,4464.6797,4253.469,4070.4888
2018-02-04 04:30:00,5955.1865,5971.299,6095.7954,5027.278,6000.8354
2018-02-04 04:40:00,5926.3433,,4861.0586,5617.0317,5268.4326
2018-02-04 04:50:00,1410.4373,2409.3235,2065.3774,2674.315,2764.1296
2018-02-04 05:00:00,6120.4663,6161.613,6192.757,6286.626,
2018-02-04 05:10:00,5947.6797,5956.408,5968.7183,5993.8237,5946.295
2018-02-04 05:20:00,4638.7954,4631.4136,3892.5627,4311.7915,4261.305
2018-02-04 05:30:00,5405.965,5394.796,5409.6816,5342.259,5454.0522
2018-02-04 05:40:00,571.4912,494.17224,91.54881,223.27292,199.32635
2018-02-04 05:50:00,1447.4976,1288.8546,1103.0983,1352.2938,1194.8287
2018-02-04 06:00:00,-50.10359,-37.84838,-38.259903,-38.808735,-36.127964
2018-02-04 06:10:00,520.1347,497.99957,489.37607,498.7114,442.42102
2018-02-04 06:20:00,5959.1084,,6001.0923,5999.593,6001.08
2018-02-04 06:30:00,-54.49594,-51.604946,-55.53302,-48.115036,-53.53257
2018-02-04 06:40:00,6200.0034,6043.705,6062.245,6104.6846,
2018-02-04 06:50:00,3759.5674,2768.355,1810.2878,2306.4116,1831.2916
2018-02-04 07:00:00,1065.6886,1381.489,659.7916,808.9501,907.0845
2018-02-04 07:10:00,919.9718,899.62866,856.23645,814.69763,731.5973
2018-02-04 07:20:00,5809.141,5915.846,5972.946,5848.621,5802.853
2018-02-04 07:30:00,6300.5073,6300.1553,6298.745,,6301.722
2018-02-04 07:40:00,,,,,
2018-02-04 07:50:00,1414.1841,1326.6412,1391.386,1529.164,1641.4717
2018-02-04 08:00:00,,,5994.2734,5986.561,5721.54
2018-02-04 08:10:00,4959.4595,4910.75,4772.589,4633.4155,4380.712
2018-02-04 08:20:00,-57.651787,-29.987326,51.12501,60.166847,81.38881
2018-02-04 08:30:00,3819.7932,1519.589,3060.0242,3458.4463,3634.1084
2018-02-04 08:40:00,1060.3586,812.67725,514.44586,1103.4681,868.1349
2018-02-04 08:50:00,5387.7217,5589.5986,5457.538,5834.305,5609.9214
2018-02-04 09:00:00,6001.842,6001.551,6000.246,5993.3525,5988.1724
2018-02-04 09:10:00,1566.826,1367.4979,1474.8512,1450.063,1470.7811
2018-02-04 09:20:00,6297.924,6194.402,,,6300.67
2018-02-04 09:30:00,6172.496,5886.3535,,,
2018-02-04 09:40:00,2377.718,2030.8519,2386.206,2155.852,2080.2761
2018-02-04 09:50:00,6300.9683,6300.1587,6300.4834,,6300.7803
2018-02-04 10:00:00,3255.06,3017.6853,3028.7954,3129.6445,3267.6826
2018-02-04 10:10:00,3408.4941,3361.9834,1799.3126,2306.5354,2227.8936
2018-02-04 10:20:00,1780.2887,1872.0808,1960.9045,1889.746,1869.0764
2018-02-04 10:30:00,963.8924,776.28357,416.1469,266.2799,492.73004
2018-02-04 10:40:00,3770.6091,3743.0574,3352.4492,3581.8586,3367.009
2018-02-04 10:50:00,3254.005,3595.6094,4747.8,5225.154,4538.7114
2018-02-04 11:00:00,5358.68,5240.748,4997.901,5098.7236,5009.8477
2018-02-04 11:10:00,3831.6628,4101.392,4187.0957,4554.124,4603.706
2018-02-04 11:20:00,1479.3019,1494.129,1577.3424,1529.3489,1246.247
2018-02-04 11:30:00,6298.133,6300.409,6298.5034,6301.0703,6304.1045
2018-02-04 11:40:00,335.4921,278.8439,336.61426,282.394,259.59192
2018-02-04 11:50:00,6301.215,6299.4346,6302.729,,6301.3804
2018-02-04 12:00:00,5971.414,5996.1943,3648.0347,4762.551,3486.5337
2018-02-04 12:10:00,2699.4844,2596.9766,2723.1045,2664.0393,2506.5776
2018-02-04 12:20:00,,,1940.6454,1801.8799,1592.9078
2018-02-04 12:30:00,1971.7094,1925.1377,1768.1239,1902.083,1830.9922
2018-02-04 12:40:00,5329.6304,4348.028,4836.9995,5041.2163,5590.247
2018-02-04 12:50:00,539.69336,690.68805,522.0873,486.21793,555.29913
2018-02-04 13:00:00,4483.935,4684.057,4536.5146,4400.798,4368.365
2018-02-04 13:10:00,2821.7534,3236.377,2909.3862,3307.4814,3114.2073
2018-02-04 13:20:00,,,,,
2018-02-04 13:30:00,,,2994.2446,2817.1147,2653.8503
2018-02-04 13:40:00,2053.6042,1969.9678,1863.5361,1662.0376,1549.1428
2018-02-04 13:50:00,532.26666,525.90314,615.4793,368.28415,582.1498
2018-02-04 14:00:00,,37.349167,-52.725,,
2018-02-04 14:10:00,,,6128.4824,,6247.334
2018-02-04 14:20:00,283.15747,287.44656,267.8032,214.53943,261.68826
2018-02-04 14:30:00,30.41606,213.07549,31.627022,278.52112,172.21495
2018-02-04 14:40:00,250.22667,242.03775,232.2769,210.95845,190.91035
2018-02-04 14:50:00,-53.057995,-46.41535,-48.12746,-47.834778,-62.252693
2018-02-04 15:00:00,6298.6943,6301.8555,6300.331,6299.587,6296.763
2018-02-04 15:10:00,,,6298.8315,,6297.223
2018-02-04 15:20:00,,,-42.016483,-42.16569,-39.783688
2018-02-04 15:30:00,6300.2734,6297.564,6299.463,6297.587,6298.682
2018-02-04 15:40:00,-42.43351,-37.16176,-39.549007,-36.406754,-34.705936
2018-02-04 15:50:00,2784.03,1641.5195,,2834.3457,2635.8457
2018-02-04 16:00:00,6299.4873,6299.639,6299.801,6300.292,
2018-02-04 16:10:00,1146.507,1201.4774,1237.9016,1191.4417,1275.3081
2018-02-04 16:20:00,6301.095,6300.825,6300.24,6302.1826,6300.2573
2018-02-04 16:30:00,6298.351,6299.07,6299.3477,6301.6753,6301.646
2018-02-04 16:40:00,,,5862.9697,5933.732,5551.2363
2018-02-04 16:50:00,6263.072,6304.0967,6297.3237,6302.3115,6303.1343
2018-02-04 17:00:00,6300.9746,,6299.559,,6298.054
2018-02-04 17:10:00,531.18713,1375.0249,520.3293,677.1996,801.63947
2018-02-04 17:20:00,6299.4976,5983.0283,6304.444,6302.1235,6300.6714
2018-02-04 17:30:00,2457.2537,2608.9565,953.1102,1571.7333,1364.3569
2018-02-04 17:40:00,1591.6179,1446.0804,1322.8114,1344.505,1247.6869
2018-02-04 17:50:00,2860.4106,3204.7288,3758.2524,3320.193,2554.495
2018-02-04 18:00:00,6299.88,6299.6753,6299.7363,6299.863,6301.1104
2018-02-04 18:10:00,1171.2228,1232.8248,1223.757,1166.7876,1216.1824
2018-02-04 18:20:00,6299.8774,6299.9585,5999.644,6000.5806,6000.839
2018-02-04 18:30:00,-46.2946,-56.271336,-57.90714,-57.4861,-41.83894
2018-02-04 18:40:00,-55.623634,-51.810726,-45.74705,-44.28264,-39.141068
2018-02-04 18:50:00,-47.674046,-44.00814,-47.24606,-43.925243,-33.406372
2018-02-04 19:00:00,1191.6766,,1140.8528,,
2018-02-04 19:10:00,,,,,
2018-02-04 19:20:00,3507.5918,3675.916,3490.5955,3625.503,3964.969
2018-02-04 19:30:00,5818.371,5924.6284,5998.591,5999.194,5998.2324
2018-02-04 19:40:00,6301.0005,6297.428,6299.6523,6300.7437,6297.235
2018-02-04 19:50:00,-44.966373,-39.01058,-48.94792,-52.76704,-39.99741
2018-02-04 20:00:00,,,921.9975,1436.6989,1488.5629
2018-02-04 20:10:00,5998.1724,5998.577,6000.778,,6004.55
2018-02-04 20:20:00,1170.412,1181.4694,1211.3314,1191.6653,1211.8868
2018-02-04 20:30:00,6301.6206,6298.1304,6301.1733,6296.355,6304.3286
2018-02-04 20:40:00,787.3406,858.9503,869.3996,927.9486,995.36053
2018-02-04 20:50:00,,,6137.215,5999.2485,6000.359
2018-02-04 21:00:00,,,,,
2018-02-04 21:10:00,6299.2266,6299.6953,6299.0884,6299.9497,6299.63
2018-02-04 21:20:00,,,2135.7893,2049.84,1954.5931
2018-02-04 21:30:00,1839.8884,1313.9679,2489.7444,2281.5095,2346.9622
2018-02-04 21:40:00,6298.836,6299.072,6301.1406,6298.1357,
2018-02-04 21:50:00,,,-33.469433,-34.16058,-34.401867
2018-02-04 22:00:00,,,2781.9998,1591.2115,2408.935
2018-02-04 22:10:00,690.7074,706.4811,133.6494,271.9865,279.4653
2018-02-04 22:20:00,2904.5715,2827.8633,2601.302,2770.4683,
2018-02-04 22:30:00,121.775314,32.001163,-49.005417,-51.907555,
2018-02-04 22:40:00,525.6798,961.08813,426.55734,629.7596,911.5142
2018-02-04 22:50:00,3093.6577,4182.832,5206.858,4186.3833,5454.3745
2018-02-04 23:00:00,-4.3753233,,111.42593,116.939125,
2018-02-04 23:10:00,-50.288155,-39.406197,-42.628185,-42.806282,-43.074715
2018-02-04 23:20:00,2411.2544,2283.0178,2216.953,2022.4984,1943.1287
2018-02-04 23:30:00,1615.2063,2344.451,1437.1493,2615.215,2224.826
2018-02-04 23:40:00,3871.5464,3823.4158,3476.2366,3627.4827,3479.2007
2018-02-04 23:50:00,228.25517,134.93118,383.78735,165.5435,270.61453
2018-02-05 00:00:00,2088.983,2001.2845,1860.6083,1791.5378,1624.3875
2018-02-05 00:10:00,,,,,
2018-02-05 00:20:00,60.48074,266.54764,24.817543,65.273895,85.08148
2018-02-05 00:30:00,275.35254,1051.6561,469.5898,,436.87933
2018-02-05 00:40:00,863.917,579.1753,481.46146,455.41736,431.74158
2018-02-05 00:50:00,177.47964,119.18681,44.510105,49.229626,36.850758
2018-02-05 01:00:00,6299.7744,6299.64,6300.7505,,6300.9346
2018-02-05 01:10:00,3022.2122,2913.4512,3162.076,3077.5574,2838.6975
2018-02-05 01:20:00,4462.851,3084.1738,3195.8655,5290.952,
2018-02-05 01:30:00,6300.402,6301.9277,6254.8823,6300.369,6298.026
2018-02-05 01:40:00,1951.9977,1772.3185,1483.9447,1068.8387,1639.1178
2018-02-05 01:50:00,2360.7905,2679.3347,1964.4869,1716.2322,1865.5068
2018-02-05 02:00:00,5651.532,5348.5522,3554.027,2553.0737,4688.512
2018-02-05 02:10:00,5828.5444,5844.5776,5774.887,5654.4644,
2018-02-05 02:20:00,-41.10883,-39.80614,-41.16736,-40.232845,-40.006508
2018-02-05 02:30:00,209.08084,390.46964,206.30104,557.67816,390.58575
2018-02-05 02:40:00,744.1759,2253.1772,1315.7417,2455.009,1783.15
2018-02-05 02:50:00,5707.03,5248.1855,4321.743,4408.6987,4477.5024
2018-02-05 03:00:00,,,,,
2018-02-05 03:10:00,,,,,
2018-02-05 03:20:00,,,,,
2018-02-05 03:30:00,-45.958992,-35.1184,-31.367851,-35.111618,-34.799572
2018-02-05 03:40:00,6295.433,6228.722,5996.469,5999.6387,
2018-02-05 03:50:00,360.82455,576.24774,424.14197,311.48553,352.66003
2018-02-05 04:00:00,-32.5027,-8.961525,-25.63297,-35.21136,-37.171627
2018-02-05 04:10:00,115.09819,139.08105,130.69229,210.37474,174.09369
2018-02-05 04:20:00,1904.0619,1932.391,1520.1443,1317.1334,1062.7004
2018-02-05 04:30:00,2176.9067,2122.6726,2088.989,1994.743,2125.9749
2018-02-05 04:40:00,6300.255,6029.433,5801.766,5272.254,4980.953
2018-02-05 04:50:00,2034.2601,2213.6443,790.9618,1138.0463,1254.3813
2018-02-05 05:00:00,4925.954,5634.0044,-28.76021,5277.6245,4939.0347
2018-02-05 05:10:00,1650.0852,1243.0902,933.64166,1069.6329,1048.2872
2018-02-05 05:20:00,5771.2188,5214.4316,5615.404,5294.523,4779.267
2018-02-05 05:30:00,4638.1978,3781.6433,4380.803,4583.0312,4559.984
2018-02-05 05:40:00,4153.407,4065.6372,3934.6125,3820.189,3600.7578
2018-02-05 05:50:00,1562.2299,2478.5952,2280.0962,2261.4478,1986.7133
2018-02-05 06:00:00,5010.444,4010.8572,4771.997,4134.96,2875.831
2018-02-05 06:10:00,,,,,
2018-02-05 06:20:00,6298.864,6298.5215,6302.5547,6300.1367,
2018-02-05 06:30:00,3984.6265,3949.5247,3729.5945,3531.975,3525.316
2018-02-05 06:40:00,1775.1979,1900.5637,2652.1655,3375.7522,2493.992
2018-02-05 06:50:00,,,,,
2018-02-05 07:00:00,50.27331,64.253555,-58.159683,-54.1094,-52.519882
2018-02-05 07:10:00,1692.2506,2068.2153,2115.791,2318.5874,2406.7207
2018-02-05 07:20:00,1930.4929,1340.2223,792.56836,1228.4747,1131.034
2018-02-05 07:30:00,,,5995.2705,5982.408,5957.5063
2018-02-05 07:40:00,58.8133,45.161434,82.39072,94.95022,105.51238
2018-02-05 07:50:00,,,929.6753,928.1648,886.71655
2018-02-05 08:00:00,4266.9307,4416.0405,4159.349,4145.4336,3980.175
2018-02-05 08:10:00,-38.041363,-35.11713,-37.77471,-34.58106,-36.87988
2018-02-05 08:20:00,6297.87,6303.013,6303.8413,,
2018-02-05 08:30:00,5401.452,5380.902,5650.541,5896.2793,5909.864
2018-02-05 08:40:00,702.7875,494.4191,1363.841,1070.7107,955.9704
2018-02-05 08:50:00,6301.6016,6294.483,6294.657,6298.14,
2018-02-05 09:00:00,,,,,
2018-02-05 09:10:00,,1800.1917,2123.4758,1296.2239,1640.8448
2018-02-05 09:20:00,6299.2666,6299.9604,6299.4185,6299.836,6299.107
2018-02-05 09:30:00,2914.4785,3294.0706,2869.502,2756.9363,
2018-02-05 09:40:00,357.16013,-55.757595,-70.303696,,348.2014
2018-02-05 09:50:00,-45.069344,-43.40223,-45.02155,-43.329746,-46.749184
2018-02-05 10:00:00,5745.8384,5725.064,5673.293,5854.299,5836.899
2018-02-05 10:10:00,6299.551,6299.8066,6300.626,6298.816,
2018-02-05 10:20:00,1541.1406,4332.251,3914.979,4159.7607,4084.546
2018-02-05 10:30:00,1395.498,1369.1091,1414.1664,1436.8978,1624.0084
2018-02-05 10:40:00,110.08639,260.9501,116.09431,192.73538,184.65974
2018-02-05 10:50:00,6229.5996,6175.48,6110.6084,6071.4697,6009.445
2018-02-05 11:00:00,1441.2078,2690.7307,1682.4857,2143.8677,2140.3035
2018-02-05 11:10:00,6300.9517,6301.139,6302.168,6299.5337,6298.799
2018-02-05 11:20:00,6298.805,6300.5034,6299.67,6299.9033,6300.1865
2018-02-05 11:30:00,,,2264.8394,2113.6326,2094.1353
2018-02-05 11:40:00,6282.4844,6300.305,6302.43,6300.6333,6301.123
2018-02-05 11:50:00,6301.0425,6300.489,6298.533,6299.8013,6302.58
2018-02-05 12:00:00,5402.9263,,5067.46,5421.875,5225.328
2018-02-05 12:10:00,2863.9634,2279.8564,4271.384,3558.738,3140.1667
2018-02-05 12:20:00,5666.0825,4332.752,5517.428,5677.307,5012.772
2018-02-05 12:30:00,296.95035,252.70885,140.33243,66.42207,103.21156
2018-02-05 12:40:00,,-52.338905,-51.909645,-54.466705,-51.609005
2018-02-05 12:50:00,,,,,
2018-02-05 13:00:00,-46.905266,-56.37033,,-42.506813,-37.982605
2018-02-05 13:10:00,2061.4834,1472.8236,2455.2668,1936.7882,1936.422
2018-02-05 13:20:00,6301.176,6300.929,6300.3574,,6064.8506
2018-02-05 13:30:00,5023.5557,4878.3867,5294.544,5269.6226,
2018-02-05 13:40:00,1402.4011,1095.1678,778.4832,1101.3845,452.7559
2018-02-05 13:50:00,527.52936,361.4587,1164.4882,1455.389,809.1188
2018-02-05 14:00:00,1467.7288,872.6188,1118.1875,1439.0916,3247.873
2018-02-05 14:10:00,4249.8306,4155.918,4263.006,4321.0835,4302.4375
2018-02-05 14:20:00,1264.2412,,1078.2869,1061.2919,967.2506
2018-02-05 14:30:00,1029.8152,1952.4363,1960.5269,1931.2185,1847.1652
2018-02-05 14:40:00,4122.928,4211.8213,,,4021.3777
2018-02-05 14:50:00,1729.9517,1588.8289,1592.1014,1613.7716,
2018-02-05 15:00:00,2140.3909,2364.0266,1921.6713,2640.018,
2018-02-05 15:10:00,6298.3164,6300.174,6298.988,6300.792,6299.9165
2018-02-05 15:20:00,-34.92664,-37.159565,-47.012344,-45.453087,-32.603546
2018-02-05 15:30:00,45.915985,70.22108,28.24063,43.609333,40.55743
2018-02-05 15:40:00,3812.2014,4455.022,4178.1274,4803.033,5033.7705
2018-02-05 15:50:00,6300.6064,6303.597,6304.376,6297.726,6297.359
2018-02-05 16:00:00,6058.0293,6038.8623,6178.5977,,6002.4497
2018-02-05 16:10:00,-40.73924,-20.50198,-4.8630266,36.339798,39.091778
2018-02-05 16:20:00,6296.204,6298.4424,6299.4805,6299.9907,6299.8413
2018-02-05 16:30:00,794.62396,730.60535,541.8665,831.26434,992.00824
2018-02-05 16:40:00,2441.854,1889.759,2465.5046,1814.2958,2308.4597
2018-02-05 16:50:00,4623.2666,4869.078,,,4896.712
2018-02-05 17:00:00,6299.525,6195.773,6104.4287,6023.729,5993.4272
2018-02-05 17:10:00,-54.51201,970.8931,,-48.807198,117.89436
2018-02-05 17:20:00,6300.1313,6302.3276,6296.1694,6302.2183,6297.5547
2018-02-05 17:30:00,773.7173,878.2571,1347.0139,1365.862,1444.257
2018-02-05 17:40:00,,-59.939896,4362.037,-60.09083,
2018-02-05 17:50:00,6299.898,5596.857,5972.1196,5980.7,6160.8135
2018-02-05 18:00:00,,,,,
2018-02-05 18:10:00,2497.7258,2507.7385,2240.8042,2317.7466,2082.6406
2018-02-05 18:20:00,1525.3634,1547.3849,1651.9396,1619.3475,
2018-02-05 18:30:00,831.0367,813.7475,820.12494,837.2008,839.1556
2018-02-05 18:40:00,5629.254,5463.7207,5278.9795,5477.5474,4203.8794
2018-02-05 18:50:00,475.04703,449.86014,444.36887,429.18704,432.61844
2018-02-05 19:00:00,5898.505,5978.295,5842.9634,5861.48,5960.7075
2018-02-05 19:10:00,4110.8203,4719.415,4682.004,4991.531,
2018-02-05 19:20:00,5999.4536,5998.165,4335.825,5993.911,5998.6626
2018-02-05 19:30:00,,,,,
2018-02-05 19:40:00,1100.9692,1168.2013,1123.2054,1119.3591,1145.378
2018-02-05 19:50:00,6123.172,6279.376,6156.382,5446.092,5903.7974
2018-02-05 20:00:00,2133.8618,2298.128,2216.5393,2036.5216,2138.1375
2018-02-05 20:10:00,,,,,
2018-02-05 20:20:00,,,3849.092,3880.1567,4395.395
2018-02-05 20:30:00,,,,,
2018-02-05 20:40:00,,,6300.0806,,6300.18
2018-02-05 20:50:00,6001.0396,5998.2793,5998.938,5999.1562,5993.7715
2018-02-05 21:00:00,1705.5121,1329.2151,1689.5336,1504.4633,1840.1105
2018-02-05 21:10:00,,,,,
2018-02-05 21:20:00,6301.1704,6301.064,6299.935,,6301.8457
2018-02-05 21:30:00,-5.1939282,-48.138603,-40.23374,-35.593945,
2018-02-05 21:40:00,64.22398,3.1587584,-2.576565,-1.60946,-43.86877
2018-02-05 21:50:00,1099.7465,1050.8287,1104.7892,1261.7725,1392.0453
2018-02-05 22:00:00,-55.569527,-46.897427,-52.6523,-49.405838,-41.3879
2018-02-05 22:10:00,1471.93,716.9944,1594.7386,1324.7479,731.4868
2018-02-05 22:20:00,6300.4863,6298.2324,6298.057,,6295.5605
2018-02-05 22:30:00,,,,,
2018-02-05 22:40:00,1824.1863,1969.3485,2748.5635,3169.8586,2537.7432
2018-02-05 22:50:00,5995.6284,6008.4824,5999.944,6064.522,6015.484
2018-02-05 23:00:00,,6125.326,6002.0356,6000.639,6000.7627
2018-02-05 23:10:00,-44.615604,-40.046127,-48.92308,-42.468124,
2018-02-05 23:20:00,6300.747,6300.1924,6300.609,6299.66,
2018-02-05 23:30:00,,,-51.860344,,-49.493965
2018-02-05 23:40:00,,,,,
2018-02-05 23:50:00,6026.495,6122.098,6099.8735,6072.2246,6075.1665
2018-02-06 00:00:00,495.58624,858.6495,606.6595,472.98615,351.49008
2018-02-06 00:10:00,5855.882,5990.873,5992.2124,6028.001,6052.197
2018-02-06 00:20:00,,,6296.0107,,6297.9375
2018-02-06 00:30:00,,,,,
2018-02-06 00:40:00,,1077.4169,617.93024,1086.3113,
